length(m),height(cm),condition,color_type,X1,X2,breed_category,pet_category
0.81,20.202047,3.0,Red,13,9,2.0,category0
0.50450474,9.488643,2.0,Black,13,9,0.0,category0
0.83,31.702139,2.0,White,7,1,0.0,category0
0.68,35.80542,3.0,White,0,1,2.0,category0
0.88,18.94117,3.0,Gray,7,1,2.0,category0
0.74,38.482613,3.0,Gray,0,7,2.0,category0
0.74228,13.98713,2.0,Red,18,4,1.0,category0
0.61,40.67002,3.0,Black,18,4,2.0,category0
0.19,7.7019672,2.0,Blue,13,9,0.0,category0
0.9,9.487711,3.0,Red,7,1,2.0,category0
0.85,27.099598,3.0,Tan,0,1,2.0,category0
0.59,9.047318,2.0,Black,13,9,0.0,category0
0.3,17.385073,3.0,Tan,0,1,2.0,category0
0.68,31.513628,3.0,Red,0,1,2.0,category0
0.43768275,10.509502,2.0,White,13,9,0.0,category0
0.76224005,14.385884,2.0,White,18,4,1.0,category0
0.7,15.581953,3.0,Red,12,1,2.0,category0
0.41,11.190147,3.0,Blue,0,1,2.0,category0
0.63,36.516094,2.0,Black,0,1,0.0,category0
0.4,15.322272,2.0,White,13,9,0.0,category0
0.45,22.700495,3.0,Gray,11,4,2.0,category0
0.56,34.13132,3.0,Red,12,1,2.0,category0
0.51,23.960558,3.0,White,0,3,2.0,category0
0.62,27.908539,2.0,White,0,7,0.0,category0
0.95,45.51085,3.0,Red,0,1,2.0,category0
0.88,12.434609,3.0,Yellow,7,1,2.0,category0
0.4,47.312008,2.0,White,0,3,1.0,category0
0.88724124,17.34436,2.0,White,0,1,0.0,category0
0.97,36.63122,3.0,Red,7,1,2.0,category0
0.55,35.304665,2.0,Red,0,1,2.0,category0
0.61,14.193631,3.0,Gray,0,1,2.0,category0
0.86,29.283468,2.0,White,0,1,0.0,category0
0.55,17.551777,2.0,Tan,0,1,0.0,category0
0.82,25.983023,2.0,Chocolate,11,4,1.0,category0
0.68,29.87678,3.0,Tan,0,1,2.0,category0
0.92,6.201578,3.0,Yellow,7,1,2.0,category0
0.95,25.490633,3.0,Gray,12,1,2.0,category0
0.27,7.093728,2.0,White,13,9,0.0,category0
0.4,15.248313,3.0,Tricolor,18,4,2.0,category0
0.83,35.902042,2.0,Gray,0,1,0.0,category0
0.9,29.610523,3.0,Yellow,0,1,2.0,category0
0.53,39.997982,3.0,Gray,18,4,2.0,category0
0.85,12.9596405,2.0,Black,0,1,0.0,category0
0.22,24.888643,3.0,Blue,0,1,2.0,category0
0.59,24.189585,3.0,Gray,0,6,2.0,category0
0.9,19.62502,3.0,White,0,3,2.0,category0
0.7306316,15.159231,3.0,White,0,2,2.0,category0
0.69,22.202969,2.0,Tricolor,0,1,0.0,category0
0.05,12.307092,2.0,White,18,4,1.0,category0
0.4888976,37.414497,3.0,Green,0,1,2.0,category0
0.6,35.050217,3.0,White,7,1,2.0,category0
0.9752212,32.23276,3.0,Gray,0,1,2.0,category0
0.11,44.12046,3.0,Yellow,18,4,2.0,category0
0.8015748,14.799571,3.0,Red,7,1,2.0,category0
0.8,27.932896,2.0,White,0,1,0.0,category0
0.75,19.562845,2.0,Black,0,1,0.0,category0
0.88,31.379755,3.0,Red,12,1,2.0,category0
0.49,26.330555,2.0,White,7,1,1.0,category0
0.53,45.82239,2.0,Tricolor,7,1,0.0,category0
0.47,18.626633,2.0,Red,1,4,1.0,category0
0.59945595,37.36379,3.0,White,11,4,2.0,category0
0.96,14.691118,2.0,Tan,0,1,0.0,category0
0.4579473,20.833979,3.0,Brown,7,1,2.0,category0
0.71,15.386804,3.0,Black,0,1,2.0,category0
0.82,30.309538,3.0,Brown Tabby,0,1,2.0,category0
0.73,27.154217,3.0,Black,18,4,2.0,category0
0.64,27.82376,3.0,Yellow,0,1,2.0,category0
0.45557663,40.549496,3.0,Gray,13,9,2.0,category0
0.65777504,16.07197,2.0,White,0,1,1.0,category0
0.84,45.839832,3.0,White,7,1,2.0,category0
0.62967134,11.978504,3.0,White,0,1,2.0,category0
0.86,7.9323425,2.0,Tan,13,9,0.0,category0
0.89,45.138725,2.0,White,0,3,0.0,category0
0.63,38.299026,3.0,Brown,18,4,2.0,category0
0.9,37.49302,3.0,Green,0,1,2.0,category0
0.4907168,33.242374,2.0,Gray,18,4,1.0,category0
0.75897795,30.606318,3.0,Yellow,0,1,2.0,category0
0.76,8.608023,2.0,Orange Tabby,0,1,0.0,category0
0.40843925,11.609283,2.0,Orange Tabby,18,4,1.0,category0
0.51,25.123009,2.0,Blue,7,1,0.0,category0
0.73,20.942875,3.0,Yellow,7,1,2.0,category0
0.38,31.057102,3.0,Gray,0,1,2.0,category0
0.5,18.760147,2.0,Gray,18,4,1.0,category0
0.76,26.355139,3.0,Gray,0,1,2.0,category0
0.62,16.902727,3.0,White,7,1,2.0,category0
0.65,14.646539,2.0,Blue,18,4,1.0,category0
0.5099022,21.179644,3.0,Gray,18,4,2.0,category0
0.59,10.760517,2.0,White,13,9,0.0,category0
0.76,29.145725,3.0,Yellow,12,1,2.0,category0
0.26,27.694199,3.0,Red,0,1,2.0,category0
0.4,17.17741,3.0,Tricolor,0,1,2.0,category0
0.87,18.725327,2.0,Brown,0,1,0.0,category0
0.41,32.457264,3.0,Brown,18,4,2.0,category0
0.24,30.286064,3.0,Brown,12,1,2.0,category0
0.4,31.444073,3.0,Red,0,1,2.0,category0
0.87,22.524906,3.0,Cream Tabby,0,1,2.0,category0
0.9049749,18.631235,3.0,Gray,18,4,2.0,category0
0.87,48.09911,3.0,Tan,18,4,2.0,category0
0.93,7.707233,3.0,White,0,3,2.0,category0
0.71,47.85127,3.0,White,0,1,2.0,category0
0.61,22.088795,3.0,Buff,0,1,2.0,category0
0.95,11.891854,3.0,White,0,1,2.0,category0
0.33,23.535791,2.0,Tricolor,7,1,0.0,category0
0.27823785,16.007668,3.0,Red,18,4,2.0,category0
0.45462766,11.145746,2.0,White,13,9,0.0,category0
0.65,23.78828,3.0,Gray,0,1,2.0,category0
0.32,30.527643,2.0,Red,0,1,2.0,category0
0.34,7.539112,2.0,Tricolor,13,9,0.0,category0
0.81,38.888046,3.0,Black,18,4,2.0,category0
0.45,26.904892,3.0,Gray,18,4,2.0,category0
0.53,37.780457,3.0,Green,0,1,2.0,category0
0.72,18.769424,3.0,Tricolor,0,1,2.0,category0
0.95,34.329433,3.0,Tricolor,0,2,2.0,category0
0.29,36.352757,2.0,White,0,3,0.0,category0
0.95,12.719447,3.0,Gray,18,4,2.0,category0
0.8803953,40.75997,3.0,Brown,0,7,2.0,category0
0.47,36.250137,3.0,Gray,0,1,2.0,category0
0.93,10.521349,3.0,White,0,1,2.0,category0
0.6869936,23.064386,3.0,Gray,0,1,2.0,category0
0.59,49.259514,3.0,Black,18,4,2.0,category0
0.25,34.89471,3.0,Yellow,0,1,2.0,category0
0.9351089,38.03166,3.0,Red,7,1,2.0,category0
0.2,16.270588,2.0,White,18,4,1.0,category0
0.6,27.472935,3.0,Gray,7,1,2.0,category0
0.69,19.907396,3.0,Gray,0,1,2.0,category0
0.90652555,6.935645,2.0,White,0,1,0.0,category0
0.32,5.7197876,2.0,Blue,1,4,1.0,category0
0.01,21.744585,2.0,White,0,1,0.0,category0
0.99,30.75909,3.0,Yellow,0,7,2.0,category0
0.78,36.660965,3.0,Gray,0,1,2.0,category0
0.35,19.19904,3.0,Brown,18,4,2.0,category0
0.38,40.89685,3.0,Red,12,1,2.0,category0
0.15128696,30.9604,3.0,Gray,0,7,2.0,category0
0.15,24.627508,3.0,Cream Tabby,0,1,2.0,category0
0.34,27.179834,3.0,Blue,0,1,2.0,category0
0.62845033,38.430305,3.0,Gray,18,4,2.0,category0
0.65,24.6922,3.0,Red,0,1,2.0,category0
0.8779312,21.077227,3.0,Gray,0,1,2.0,category0
0.69,24.781986,3.0,Brown,18,4,2.0,category0
0.97,27.906832,3.0,Gray,0,1,2.0,category0
0.71,26.160753,3.0,Brown,7,2,2.0,category0
0.82,11.447775,3.0,White,7,1,2.0,category0
0.75,17.273571,3.0,Brown,18,4,2.0,category0
0.66,27.140953,2.0,White,0,1,0.0,category0
0.98,22.029325,2.0,White,0,1,0.0,category0
0.46,7.5665765,3.0,Brown,18,4,2.0,category0
0.22864275,12.360485,3.0,White,0,1,2.0,category0
0.12,27.624975,2.0,White,0,1,0.0,category0
0.47,36.095753,3.0,Red,7,1,2.0,category0
0.93149984,32.925724,2.0,White,0,1,0.0,category0
0.39,30.639349,3.0,Yellow,0,1,2.0,category0
0.59,23.236643,3.0,Gray,18,4,2.0,category0
0.7764583,20.844751,3.0,Gray,0,6,2.0,category0
0.65,25.5099,2.0,White,7,1,0.0,category0
0.22,24.331354,3.0,Black,18,4,2.0,category0
0.58,22.036367,3.0,White,7,1,2.0,category0
0.42056185,19.134863,2.0,Black,0,1,0.0,category0
0.70417655,40.8733,2.0,Brown,18,4,1.0,category0
0.75,20.745262,3.0,Gray,18,4,2.0,category0
0.93,19.7019,3.0,Black,18,4,2.0,category0
0.43,20.718689,3.0,Black,0,1,2.0,category0
0.5201293,13.72354,3.0,Blue,0,2,2.0,category0
0.79,22.220537,2.0,Gray,18,4,1.0,category0
0.5,29.771517,3.0,Gray,0,6,2.0,category0
0.5142276,37.87867,3.0,White,0,7,2.0,category0
0.8661773,40.52763,3.0,Red,0,1,2.0,category0
0.36,18.737284,2.0,Red,7,1,0.0,category0
0.36196044,13.9932995,2.0,Blue,0,1,0.0,category0
0.25,14.651951,2.0,Yellow,13,9,0.0,category0
0.74,21.413004,3.0,Yellow,0,1,2.0,category0
0.1,23.429735,2.0,Chocolate,0,1,0.0,category0
0.98,24.413416,3.0,Gray,18,4,2.0,category0
0.9,16.182005,3.0,Gray,0,7,2.0,category0
0.22,14.800536,3.0,Gray,18,4,2.0,category0
0.16,25.784943,3.0,Yellow,12,1,2.0,category0
0.09,12.55155,2.0,Tan,0,1,0.0,category0
0.44,39.057545,3.0,Brown Tabby,0,1,2.0,category0
0.64206964,9.799309,2.0,Red,7,1,1.0,category0
0.6944145,22.293222,3.0,Black,0,1,2.0,category0
0.19,34.896446,3.0,White,11,4,2.0,category0
0.80288666,42.254955,2.0,Blue Tabby,7,1,0.0,category0
0.92,19.067112,2.0,Tricolor,0,1,1.0,category0
0.8625557,29.333433,3.0,White,0,1,2.0,category0
0.98,33.61892,3.0,Tan,18,4,2.0,category0
0.5237353,36.6931,3.0,White,7,1,2.0,category0
0.8,10.092281,2.0,Red,0,1,0.0,category0
0.88,19.737507,3.0,White,0,1,2.0,category0
0.98,33.533363,2.0,White,0,1,0.0,category0
0.48,25.17811,2.0,Brown,13,9,0.0,category0
0.61,30.799013,2.0,White,13,9,0.0,category0
0.74,15.056575,2.0,Blue,0,1,0.0,category0
0.76,14.5434265,3.0,Yellow,0,1,2.0,category0
0.83624303,14.657269,3.0,Green,0,7,2.0,category0
0.89,44.32205,3.0,Red,0,1,2.0,category0
0.4,30.670956,3.0,Yellow,7,1,2.0,category0
0.8947594,8.196911,2.0,White,13,9,0.0,category0
0.98249847,29.721243,3.0,Red,7,1,2.0,category0
0.22,23.396456,3.0,Black,18,4,2.0,category0
0.45,29.751675,3.0,Green,0,1,2.0,category0
0.39474994,17.682041,3.0,Yellow,0,1,2.0,category0
0.11,13.366778,2.0,Sable,13,9,0.0,category0
0.28,19.841068,2.0,White,13,9,0.0,category0
0.03,19.190983,3.0,Gray,18,4,2.0,category0
0.65,33.661175,3.0,Red,0,1,2.0,category0
0.42,15.254575,3.0,Red,7,1,2.0,category0
0.41,21.776745,2.0,Red,0,1,1.0,category0
0.83,11.561344,3.0,White,0,7,2.0,category0
0.91,14.834067,2.0,Green,0,1,0.0,category0
0.43,28.827291,3.0,White,0,1,2.0,category0
0.73,26.762514,3.0,Gray,0,1,2.0,category0
0.58217454,23.929457,2.0,White,18,4,1.0,category0
0.68,13.412717,3.0,Yellow,0,1,2.0,category0
0.55,20.299393,2.0,White,13,9,0.0,category0
0.71,24.067627,3.0,Gray,0,1,2.0,category0
0.93,35.661663,3.0,Red,12,1,2.0,category0
0.2618232,28.412363,3.0,Green,0,1,2.0,category0
0.53,41.569546,3.0,Black,18,4,2.0,category0
0.87,41.247414,3.0,Orange,18,4,2.0,category0
0.95,17.402264,2.0,Brown,0,1,0.0,category0
0.79,10.050291,2.0,Black,13,9,0.0,category0
0.34,12.945018,2.0,Orange Tabby,0,3,0.0,category0
0.82,38.323395,3.0,White,0,3,2.0,category0
0.55,5.739667,3.0,Red,7,1,2.0,category0
0.89887685,20.11979,3.0,Gray,13,9,2.0,category0
0.3,36.24125,3.0,Gray,7,1,2.0,category0
0.61514777,44.703762,3.0,Gray,12,1,2.0,category0
0.94,20.388601,3.0,Gray,0,1,2.0,category0
0.42,9.248864,2.0,Brown,13,9,0.0,category0
0.69,27.563725,3.0,Red,0,1,2.0,category0
0.66,45.265583,3.0,White,7,1,2.0,category0
0.1,24.261791,3.0,Sable,18,4,2.0,category0
0.26,15.355996,3.0,Green,0,6,2.0,category0
0.46803704,13.304214,2.0,White,0,1,1.0,category0
0.64,19.209394,3.0,Red,0,1,2.0,category0
0.48,29.006416,3.0,Red,7,1,2.0,category0
0.87,22.454226,3.0,Green,7,1,2.0,category0
0.38,42.144543,3.0,Yellow,7,1,2.0,category0
0.88916504,15.532801,3.0,White,0,7,2.0,category0
0.81,6.19272,2.0,White,0,3,0.0,category0
0.75680953,9.360829,2.0,Black,0,1,0.0,category0
0.0,8.555044,3.0,Gray,18,4,2.0,category0
0.74,39.132973,3.0,Blue,11,4,2.0,category0
0.57,25.79943,3.0,Gray,0,1,2.0,category0
0.47,41.984085,3.0,Blue,0,1,2.0,category0
0.31,42.728325,3.0,Red,7,1,2.0,category0
0.22592688,21.19231,2.0,Blue,18,4,1.0,category0
0.27,31.282846,3.0,Gray,0,1,2.0,category0
0.7270189,28.411242,2.0,Tricolor,0,1,0.0,category0
0.22002669,7.735543,2.0,Black,13,9,0.0,category0
0.6,19.109188,2.0,Orange,0,1,1.0,category0
0.5779711,38.26889,2.0,Black,7,1,1.0,category0
0.81,25.002186,2.0,Red,0,1,2.0,category0
0.83,33.20969,3.0,White,0,1,2.0,category0
0.78,45.593662,2.0,Black,0,3,0.0,category0
0.62,31.907854,3.0,White,0,1,2.0,category0
0.87,15.100001,3.0,Gray,0,1,2.0,category0
0.72,12.39462,2.0,Yellow,7,1,0.0,category0
0.98,22.700846,3.0,White,7,1,2.0,category0
0.56,24.583834,3.0,White,0,1,2.0,category0
0.53,10.480659,2.0,Brown,13,9,0.0,category0
0.7768428,30.643824,2.0,White,0,3,0.0,category0
0.25215968,26.071507,3.0,Black,0,7,2.0,category0
0.43,36.239094,3.0,Yellow,0,1,2.0,category0
0.6,44.935993,3.0,Brown,18,4,2.0,category0
0.48988673,42.4269,3.0,Tan,0,1,2.0,category0
0.84,17.773325,3.0,Tan,18,4,2.0,category0
0.8,10.637167,2.0,Black,18,4,1.0,category0
0.87,40.40805,3.0,Black,18,4,2.0,category0
0.83,21.344633,3.0,Tricolor,0,1,2.0,category0
0.62,15.883723,3.0,Brown,11,4,2.0,category0
0.85,35.354202,3.0,Black Smoke,18,4,2.0,category0
0.95,13.611674,3.0,Black,18,4,2.0,category0
0.9680578,18.222395,3.0,Yellow,7,1,2.0,category0
0.89,19.126806,3.0,White,0,1,2.0,category0
0.77,26.73117,3.0,White,0,1,2.0,category0
0.6,27.01269,3.0,White,0,1,2.0,category0
0.49,13.823058,3.0,Gray,0,1,2.0,category0
0.94,20.61045,3.0,White,0,1,2.0,category0
0.48,27.325056,2.0,Black,0,1,0.0,category0
0.31,24.754122,3.0,Green,0,6,2.0,category0
0.55,11.195051,3.0,Tricolor,0,2,2.0,category0
0.34,29.382786,3.0,Red,0,1,2.0,category0
0.31,38.63957,3.0,Red,0,1,2.0,category0
0.38,32.699986,2.0,White,0,3,0.0,category0
0.07,46.713783,3.0,Red,18,4,2.0,category0
0.76,20.054491,2.0,Brown,13,9,0.0,category0
0.82,20.667988,3.0,Gray,0,1,2.0,category0
0.4963347,17.364058,2.0,Black,0,1,0.0,category0
0.97,18.655695,3.0,Red,0,7,2.0,category0
0.65,26.64817,3.0,Red,0,1,2.0,category0
0.88,12.981314,3.0,White,0,1,2.0,category0
0.39,14.412201,2.0,Blue,1,4,1.0,category0
0.5732984,15.289189,3.0,Gray,0,1,2.0,category0
0.7203245,38.25019,2.0,Blue Tabby,7,1,0.0,category0
0.88,20.500368,3.0,Black,18,4,2.0,category0
0.85,30.6,3.0,Tricolor,0,1,2.0,category0
0.81,29.877615,3.0,White,18,4,2.0,category0
0.4677038,22.50709,2.0,White,13,9,0.0,category0
0.9,30.593401,3.0,Gray,0,6,2.0,category0
0.75486827,28.857328,2.0,Black,0,1,0.0,category0
0.22,39.81527,3.0,Red,0,1,2.0,category0
0.9782381,28.26129,3.0,Gray,0,1,2.0,category0
0.97,32.03569,3.0,Gray,0,1,2.0,category0
0.28572464,20.428123,3.0,White,0,1,2.0,category0
0.8478894,35.72282,3.0,Red,0,1,2.0,category0
0.8,31.262047,2.0,Cream,11,4,1.0,category0
0.92,16.701895,2.0,Buff,18,4,1.0,category0
0.99,30.273054,2.0,Red,0,1,0.0,category0
0.68,31.148674,3.0,Red,7,1,2.0,category0
0.6302459,11.042743,2.0,White,0,1,0.0,category0
0.93,23.278849,2.0,Sable,7,1,1.0,category0
0.57,19.260927,3.0,Blue,0,3,2.0,category0
0.45529598,25.080267,3.0,Gray,0,1,2.0,category0
0.735454,7.8735895,3.0,Gray,0,6,2.0,category0
0.69218343,10.619098,3.0,White,0,1,2.0,category0
0.93,37.26213,3.0,Black,0,7,2.0,category0
0.43109286,40.07745,3.0,Black,18,4,2.0,category0
0.83,12.036776,3.0,Brown,0,1,2.0,category0
0.91572624,42.942585,2.0,White,13,9,0.0,category0
0.63,19.66906,3.0,Gray,0,1,2.0,category0
0.44,42.772907,3.0,White,7,1,2.0,category0
0.94,12.389035,3.0,Gray,11,4,2.0,category0
0.45,37.140854,3.0,Brown,0,1,2.0,category0
0.98,29.33321,3.0,Gray,0,1,2.0,category0
0.2,5.60725,2.0,Black,11,4,1.0,category0
0.33,5.2478313,2.0,Black,13,9,0.0,category0
0.9,8.017397,2.0,Black,0,1,0.0,category0
0.13,44.117393,3.0,White,7,1,2.0,category0
0.72,21.958313,3.0,White,0,1,2.0,category0
0.55,13.15032,2.0,White,0,3,0.0,category0
0.62,37.120003,3.0,Black,18,4,2.0,category0
0.40144467,23.984983,3.0,White,0,1,2.0,category0
0.26,49.224365,3.0,White,18,4,2.0,category0
0.8702537,48.087276,3.0,Black,0,1,2.0,category0
0.5244095,13.645485,2.0,Brown,13,9,0.0,category0
0.51,31.420406,3.0,Red,7,1,2.0,category0
0.110459514,21.879568,2.0,Blue,0,1,0.0,category0
0.68,35.25025,3.0,Yellow,0,3,2.0,category0
0.38428003,6.5056367,2.0,Black,0,1,0.0,category0
0.79,10.626769,2.0,White,0,1,1.0,category0
0.88,23.63811,2.0,Green,0,1,0.0,category0
0.27249032,38.88897,3.0,Black,18,4,2.0,category0
0.43098596,37.99747,2.0,Black,7,1,0.0,category0
0.91,33.299694,3.0,Gray,0,7,2.0,category0
0.95,26.802422,3.0,Brown,11,4,2.0,category0
0.66758645,22.456812,3.0,Tricolor,0,1,2.0,category0
0.35,21.023296,3.0,Gray,18,4,2.0,category0
0.19,6.038342,2.0,White,13,9,1.0,category0
0.6,27.018196,2.0,White,0,3,0.0,category0
0.75,20.533781,2.0,White,0,1,0.0,category0
0.26862976,24.934475,2.0,White,13,9,0.0,category0
0.2391973,8.262813,2.0,Sable,13,9,0.0,category0
0.8324208,29.367138,3.0,White,12,1,2.0,category0
0.1884791,23.029766,3.0,Red,0,1,2.0,category0
0.64894885,11.728465,2.0,White,13,9,1.0,category0
0.45,29.228317,3.0,Yellow,7,1,2.0,category0
0.31129473,49.051685,3.0,Black,18,4,2.0,category0
0.78,49.659527,3.0,White,0,1,2.0,category0
0.8626944,39.87547,2.0,White,0,3,0.0,category0
0.92,19.193106,2.0,White,0,3,0.0,category0
0.4,18.649649,2.0,Buff,0,1,0.0,category0
0.43,28.934671,3.0,Black,0,1,2.0,category0
0.3622999,30.739027,3.0,White,0,1,2.0,category0
0.62,32.144127,2.0,Red,0,1,1.0,category0
0.5877516,24.365278,3.0,Red,7,1,2.0,category0
0.8198547,35.248844,3.0,Yellow,12,1,2.0,category0
0.98,40.354176,3.0,Green,0,1,2.0,category0
0.93,22.79918,3.0,Gray,0,1,2.0,category0
0.07,28.489407,3.0,Brown,18,4,2.0,category0
0.19,26.4323,3.0,Green,0,1,2.0,category0
0.83,30.211838,3.0,Green,0,1,2.0,category0
0.9,38.425873,3.0,Black,0,7,2.0,category0
0.28,40.413876,3.0,Yellow,0,1,2.0,category0
0.9,21.66916,2.0,Brown,0,1,0.0,category0
0.99,42.136677,2.0,Brown Tabby,0,1,0.0,category0
0.5494569,47.46545,3.0,Black,18,4,2.0,category0
0.12,33.02615,2.0,White,13,9,0.0,category0
0.88706607,15.70206,3.0,Red,0,1,2.0,category0
0.8131608,40.61172,3.0,Green,0,1,2.0,category0
0.81,18.379423,2.0,White,0,1,1.0,category0
0.83287036,24.534254,2.0,Brown,0,1,0.0,category0
0.08,15.367331,3.0,Blue,0,7,2.0,category0
0.47,27.490448,3.0,Tan,0,1,2.0,category0
0.4180148,45.90469,3.0,Black,18,4,2.0,category0
0.52,38.314835,3.0,Gray,0,1,2.0,category0
0.49,10.673685,3.0,Green,7,1,2.0,category0
0.8,49.9287,3.0,Brown,18,4,2.0,category0
0.71,28.43597,3.0,Brown,18,4,2.0,category0
0.72,46.136063,3.0,Black,18,4,2.0,category0
0.51,17.56832,2.0,Red,0,1,1.0,category0
0.42,5.313083,3.0,Gray,18,4,2.0,category0
0.93,15.058415,2.0,Brown,0,1,0.0,category0
0.83,21.649462,2.0,White,0,3,0.0,category0
0.88375074,21.629044,3.0,Gray,7,1,2.0,category0
0.88,16.905838,3.0,Sable,18,4,2.0,category0
0.74,12.907981,3.0,Yellow,0,7,2.0,category0
0.68,9.284235,3.0,Red,18,4,2.0,category0
0.55275184,47.128723,3.0,Brown,18,4,2.0,category0
0.74180543,24.84528,3.0,Yellow,7,1,2.0,category0
0.29872376,21.424683,2.0,White,13,9,0.0,category0
0.06,16.308218,3.0,Tricolor,0,3,2.0,category0
0.45,27.247545,3.0,Green,0,7,2.0,category0
0.12616843,43.588436,3.0,Blue,0,3,2.0,category0
0.13,33.507565,3.0,Brown,18,4,2.0,category0
0.94,28.944057,2.0,Blue,0,1,0.0,category0
0.26,43.053135,3.0,White,0,3,2.0,category0
0.041257255,24.82374,3.0,White,0,1,2.0,category0
0.54,23.448048,3.0,Brown,18,4,2.0,category0
0.97,15.29617,3.0,White,18,4,2.0,category0
0.9439243,43.873524,3.0,Yellow,7,1,2.0,category0
0.72,9.97756,3.0,Gray,18,4,2.0,category0
0.94,16.291283,3.0,White,0,1,2.0,category0
0.63,25.002222,2.0,Black,0,1,0.0,category0
0.51,36.56025,3.0,Red,0,1,2.0,category0
0.85,44.034756,3.0,Black,0,7,2.0,category0
0.8894896,39.69221,3.0,Gray,0,1,2.0,category0
0.79,16.747978,3.0,Yellow,0,7,2.0,category0
0.34245512,16.569092,2.0,White,13,9,0.0,category0
0.6,20.495592,3.0,Gray,0,1,2.0,category0
0.73,30.570202,3.0,Yellow,7,1,2.0,category0
0.95,35.957966,3.0,Gray,0,7,2.0,category0
0.9,43.471626,3.0,White,18,4,2.0,category0
0.1,44.59566,3.0,Black,18,4,2.0,category0
0.42,13.483624,3.0,Gray,18,4,2.0,category0
0.42,26.533403,2.0,Gray,18,4,1.0,category0
0.34,31.306545,2.0,White,13,9,0.0,category0
0.82,45.316624,3.0,Brown,18,4,2.0,category0
0.37558892,20.1719,3.0,White,0,1,2.0,category0
0.65,8.415792,3.0,Blue,0,7,2.0,category0
0.24,22.472727,3.0,Gray,0,1,2.0,category0
0.76,33.730415,3.0,Green,0,1,2.0,category0
0.5929397,46.457687,2.0,Black,7,1,0.0,category0
0.93,8.206355,2.0,Black,18,4,1.0,category0
0.95,35.146603,3.0,Red,7,1,2.0,category0
0.75,22.266983,3.0,Blue,0,1,2.0,category0
0.84,38.705223,3.0,Orange,18,4,2.0,category0
0.85215384,15.498471,2.0,White,0,1,0.0,category0
0.08,27.386368,2.0,Gray,18,4,0.0,category0
0.56,36.056705,3.0,Gray,0,7,2.0,category0
0.78,27.668018,3.0,Gray,0,1,2.0,category0
0.61,37.691673,2.0,White,0,3,0.0,category0
0.44,7.4791913,2.0,Brown,13,9,1.0,category0
0.15,37.102848,3.0,Gray,18,4,2.0,category0
0.3,21.982805,3.0,Tan,11,4,2.0,category0
0.55,14.513594,3.0,Red,0,1,2.0,category0
0.07754761,47.567814,3.0,Black,11,4,2.0,category0
0.97,18.324081,2.0,Blue,0,3,0.0,category0
0.58,38.76307,3.0,Red,7,1,2.0,category0
0.63,11.382019,2.0,Brown,13,9,0.0,category0
0.5,14.2804,2.0,Silver,13,9,0.0,category0
0.32,6.221014,3.0,Gray,0,3,2.0,category0
0.7,30.006466,3.0,Gray,11,4,2.0,category0
0.4,25.046309,3.0,Red,0,1,2.0,category0
0.61,9.257893,2.0,White,13,9,1.0,category0
0.88,36.638958,3.0,Red,0,1,2.0,category0
0.27,32.551437,3.0,Blue,0,3,2.0,category0
0.63,36.535233,3.0,Gray,18,4,2.0,category0
0.57,13.681418,2.0,White,0,1,0.0,category0
0.27,10.530106,2.0,Black,11,4,1.0,category0
0.36,26.837381,2.0,Brown,13,9,0.0,category0
0.61,35.755215,3.0,Gray,0,1,2.0,category0
0.45472845,33.59423,2.0,White,0,3,0.0,category0
0.4,39.90896,3.0,Brown,18,4,2.0,category0
0.8,30.220999,3.0,Red,7,1,2.0,category0
0.76,37.231586,3.0,Blue,0,3,2.0,category0
0.21,47.026245,3.0,Black,18,4,2.0,category0
0.51,14.980028,2.0,Red,0,1,1.0,category0
0.89,35.460342,2.0,Tortie Point,7,1,0.0,category0
0.51,20.514482,2.0,White,13,9,0.0,category0
0.92,41.112392,3.0,Blue,0,1,2.0,category0
0.91,18.531258,3.0,Red,0,1,2.0,category0
0.41596392,28.096489,3.0,Blue,0,1,2.0,category0
0.25,46.4029,3.0,Red,12,1,2.0,category0
0.99,36.197723,3.0,Red,7,1,2.0,category0
0.87,5.4690256,2.0,White,13,9,0.0,category0
0.87,21.782187,3.0,Yellow,0,7,2.0,category0
0.78,11.309186,2.0,Black,0,1,0.0,category0
0.27,7.538046,2.0,Black,0,1,1.0,category0
0.38,10.531434,2.0,Red,0,1,0.0,category0
0.43,15.445204,2.0,Brown,13,9,0.0,category0
0.57,27.149971,3.0,White,0,1,2.0,category0
0.64,34.294228,3.0,Red,7,1,2.0,category0
0.56,15.182799,2.0,Black,0,1,0.0,category0
0.58,28.46765,3.0,Black,0,1,2.0,category0
0.31,9.964893,2.0,White,13,9,0.0,category0
0.92,23.39657,3.0,White,12,1,2.0,category0
0.53,25.772373,3.0,Blue,0,3,2.0,category0
0.72,38.625286,3.0,Brown,18,4,2.0,category0
0.46,34.441883,3.0,White,0,1,2.0,category0
0.84,21.037079,3.0,Brown,11,4,2.0,category0
0.36,22.930807,3.0,Tan,7,1,2.0,category0
0.68,9.8665,3.0,Gray,12,1,2.0,category0
0.95,28.586937,2.0,Brown Tabby,7,1,0.0,category0
0.5,27.93701,2.0,Black,7,1,1.0,category0
0.38,41.14777,3.0,Yellow,0,7,2.0,category0
0.35,37.875782,3.0,Red,18,4,2.0,category0
0.04,25.287563,2.0,Gray,18,4,0.0,category0
0.95,20.871561,3.0,Yellow,13,9,2.0,category0
0.38,19.75846,3.0,Gray,0,1,2.0,category0
