length(m),height(cm),condition,color_type,X1,X2,breed_category,pet_category
0.89,43.18,0.0,Brown Tabby,0,1,1.0,Aother
0.36,39.9,2.0,Tortie,8,5,1.0,Aother
0.81,23.77,3.0,Gray,18,4,2.0,Aother
0.24,18.19,1.0,Black,13,9,0.0,Aother
0.93,12.9,3.0,Orange Tabby,13,9,2.0,Aother
0.65,17.74,0.0,White,0,7,1.0,Aother
0.3,21.28,3.0,Black,13,9,2.0,Aother
0.77,40.74,3.0,Gray,13,9,2.0,Aother
0.47,8.23,0.0,Black,0,7,1.0,Aother
0.07,12.21,0.0,Tortie,13,9,1.0,Aother
0.16,41.67,0.0,White,0,7,1.0,Aother
0.5,22.13,2.0,White,13,9,1.0,Aother
0.07,32.86,2.0,Brown Brindle,13,9,1.0,Aother
0.83,27.47,1.0,White,0,7,0.0,Aother
0.47,8.98,0.0,Fawn,7,1,1.0,Aother
0.38,18.53,0.0,Blue,13,9,1.0,Aother
0.59,18.73,2.0,Brown Tabby,13,9,1.0,Aother
0.0,6.5,1.0,Black,0,1,0.0,Aother
0.71,10.94,1.0,Black,0,1,0.0,Aother
0.43,13.75,2.0,Tan,13,9,0.0,Aother
0.53,19.99,0.0,White,0,1,1.0,Aother
0.65,31.55,2.0,White,8,2,1.0,Aother
0.01,46.41,1.0,Orange Tabby,18,4,0.0,Aother
0.17,9.03,0.0,Red,0,1,1.0,Aother
0.24,39.97,1.0,Black,0,1,0.0,Aother
0.4,24.48,1.0,Calico,7,1,0.0,Aother
0.74,6.75,1.0,White,0,1,0.0,Aother
0.74,6.77,1.0,Blue,0,1,0.0,Aother
0.27,44.9,0.0,Brown Tabby,0,1,1.0,Aother
0.55,18.0,1.0,White,0,1,0.0,Aother
0.86,40.52,3.0,Yellow,7,1,2.0,category0
0.59,14.91,1.0,Brown Brindle,0,1,0.0,Aother
0.72,17.48,0.0,Black,0,1,1.0,Aother
0.3,7.73,1.0,Tan,0,7,0.0,Aother
0.1,45.74,2.0,Brown,13,9,0.0,Aother
0.73,35.42,2.0,Brown Tabby,9,2,0.0,Aother
0.04,20.94,1.0,Black,0,1,0.0,Aother
0.59,33.16,3.0,Brown,15,4,2.0,Aother
0.73,8.71,1.0,Black,0,7,0.0,Aother
0.04,16.33,0.0,White,0,1,1.0,Aother
0.75,10.54,0.0,Black,13,9,1.0,Aother
0.21,35.18,2.0,Black,13,9,0.0,Aother
0.41,34.34,1.0,White,0,8,0.0,Aother
0.95,31.92,2.0,Black,15,4,1.0,Aother
0.99,25.31,0.0,Black,16,9,1.0,Aother
0.96,47.99,1.0,Red,0,7,0.0,Aother
0.02,9.03,0.0,Tortie,0,1,1.0,Aother
0.93,10.71,1.0,Red Merle,0,7,0.0,Aother
0.29,34.47,0.0,Red,0,1,1.0,Aother
0.87,36.34,0.0,Tan,0,1,1.0,Aother
0.87,44.3,0.0,Cream,0,1,1.0,Aother
0.6,42.96,0.0,Blue Tabby,7,1,1.0,Aother
0.3,35.96,1.0,Tan,0,7,0.0,Aother
0.38,13.43,0.0,Tan,7,1,1.0,Aother
0.77,28.44,1.0,Brown,13,9,0.0,Aother
0.23,41.4,2.0,Blue Tabby,16,9,1.0,Aother
0.91,29.0,0.0,Torbie,0,1,1.0,Aother
0.89,14.12,0.0,Black,0,1,1.0,Aother
0.67,8.36,2.0,Black,0,7,1.0,Aother
0.95,27.91,0.0,Black,0,1,1.0,Aother
0.96,42.4,0.0,Tortie,0,1,1.0,Aother
0.39,40.3,2.0,Brown Tabby,8,2,0.0,Aother
0.04,42.41,2.0,Black,17,9,1.0,Aother
0.59,45.69,3.0,Black,15,4,2.0,Aother
0.64,9.31,0.0,Calico,0,1,1.0,Aother
0.7,34.89,1.0,Tricolor,0,1,0.0,Aother
0.27,22.37,0.0,Cream Tabby,7,1,1.0,Aother
0.15,44.28,2.0,Red,0,7,1.0,Aother
0.04,46.68,0.0,Torbie,16,9,1.0,Aother
0.51,13.5,2.0,Tricolor,13,9,1.0,Aother
0.37,5.17,2.0,Orange Tabby,15,4,0.0,Aother
0.47,13.44,0.0,Blue,0,1,1.0,Aother
0.8,33.69,2.0,Black,0,1,0.0,Aother
0.28,33.02,1.0,Brown Tabby,7,1,0.0,Aother
0.93,31.18,2.0,Flame Point,17,9,1.0,Aother
0.05,46.72,0.0,White,7,1,1.0,Aother
0.22,24.59,2.0,Tortie,16,9,0.0,Aother
0.72,43.19,2.0,Orange Tabby,13,9,0.0,Aother
0.88,23.36,0.0,Blue,0,1,1.0,Aother
0.03,38.11,0.0,White,0,1,1.0,Aother
0.51,45.84,0.0,Black,0,7,1.0,Aother
0.38,35.29,0.0,Black,0,7,1.0,Aother
0.11,22.64,0.0,Black,0,1,1.0,Aother
0.01,24.99,2.0,White,13,9,0.0,Aother
0.05,12.38,0.0,Brown Tabby,13,9,1.0,Aother
0.96,29.0,2.0,Red,13,9,0.0,Aother
0.15,37.83,1.0,Tricolor,7,1,0.0,Aother
0.95,5.86,0.0,Black,7,1,1.0,Aother
0.98,35.31,0.0,Tan,0,1,1.0,Aother
0.8,16.16,2.0,Buff,13,9,1.0,Aother
0.23,15.36,2.0,Brown,13,9,1.0,Aother
0.52,28.88,1.0,Black,0,1,0.0,Aother
0.55,6.48,1.0,Brown Tabby,0,7,0.0,Aother
0.9,47.77,0.0,Black,0,1,1.0,Aother
0.22,40.55,1.0,White,0,1,0.0,Aother
0.69,11.07,3.0,Brown Tabby,13,9,2.0,Aother
0.48,6.69,1.0,Black,0,1,0.0,Aother
0.37,39.02,0.0,Brown Tabby,7,1,1.0,Aother
0.4,29.33,0.0,Gold,0,1,1.0,Aother
0.97,18.95,2.0,Brown,13,9,1.0,Aother
0.36,9.77,1.0,Black,0,1,0.0,Aother
0.95,37.11,0.0,Brown Brindle,7,1,1.0,Aother
0.79,23.98,0.0,Tan,0,1,1.0,Aother
0.81,16.54,2.0,Brown Tabby,13,9,1.0,Aother
0.57,27.0,2.0,Blue Tabby,13,9,1.0,Aother
0.73,9.2,0.0,White,0,7,1.0,Aother
0.86,42.99,0.0,Orange Tabby,13,9,1.0,Aother
0.66,19.03,1.0,Blue Tick,0,1,0.0,Aother
0.07,44.12,1.0,Orange Tabby,0,1,0.0,Aother
0.62,23.46,2.0,Orange Tabby,13,9,0.0,Aother
0.25,41.04,3.0,White,13,9,2.0,Aother
0.78,46.65,2.0,White,0,7,1.0,Aother
0.9,38.26,0.0,Black,13,9,1.0,Aother
0.93,17.13,0.0,Brown Tabby,0,1,1.0,Aother
0.75,6.86,1.0,Tricolor,0,1,0.0,Aother
0.08,33.56,1.0,Black,0,7,0.0,Aother
0.67,39.56,0.0,Red,0,1,1.0,Aother
0.04,7.69,2.0,Black,13,9,1.0,Aother
0.84,19.5,1.0,Blue,7,1,0.0,Aother
0.98,37.08,3.0,Black,15,4,2.0,Aother
0.33,10.44,2.0,Brown Tabby,17,9,0.0,Aother
0.77,25.35,1.0,Black,0,1,0.0,Aother
0.9,26.01,0.0,White,0,7,1.0,Aother
0.54,45.9,2.0,Gold,0,7,1.0,Aother
0.75,9.41,2.0,Black,0,3,0.0,Aother
0.41,7.48,0.0,Blue,0,1,1.0,Aother
0.61,22.08,2.0,Brown,13,9,0.0,Aother
0.92,43.26,0.0,Brown Tabby,0,1,1.0,Aother
0.94,28.54,1.0,Tan,0,1,0.0,Aother
0.81,30.93,3.0,Tricolor,13,9,2.0,Aother
0.36,14.29,2.0,Black,13,9,0.0,Aother
0.09,28.47,1.0,Brown Tabby,0,1,0.0,Aother
0.23,17.67,0.0,Brown Tabby,0,1,1.0,Aother
0.83,43.0,1.0,White,13,9,0.0,Aother
0.85,24.48,1.0,Black,0,7,0.0,Aother
0.56,9.8,0.0,Torbie,0,1,1.0,Aother
0.41,39.9,1.0,Blue,0,1,0.0,Aother
0.01,10.91,1.0,Cream,0,1,0.0,Aother
0.58,23.89,1.0,Black,0,1,0.0,Aother
0.14,18.52,0.0,White,0,7,1.0,Aother
0.99,38.71,2.0,Brown,13,9,0.0,Aother
0.04,12.15,3.0,Black,15,4,2.0,Aother
0.84,45.64,1.0,Black,0,7,0.0,Aother
0.93,47.31,1.0,Red Tick,7,1,0.0,Aother
0.38,7.23,0.0,Blue Merle,0,1,1.0,Aother
0.23,37.74,0.0,Tan,0,1,1.0,Aother
0.75,47.71,0.0,Brown,0,1,1.0,Aother
0.74,25.93,1.0,Brown,0,7,0.0,Aother
0.05,16.11,2.0,Brown Tabby,13,9,0.0,Aother
0.38,49.31,1.0,Brown,0,1,0.0,Aother
0.02,18.19,1.0,Tricolor,7,1,0.0,Aother
0.86,43.13,1.0,White,0,1,0.0,Aother
0.69,13.02,1.0,Tan,0,1,0.0,Aother
0.22,49.75,0.0,Tan,0,7,1.0,Aother
0.54,21.59,2.0,Calico,13,9,1.0,Aother
0.88,20.99,2.0,Tan,13,9,1.0,Aother
0.3,37.09,2.0,White,13,9,0.0,Aother
0.5,24.55,1.0,Blue Tick,13,9,0.0,Aother
0.85,32.36,1.0,Blue Tick,0,1,0.0,Aother
0.54,38.71,0.0,Orange Tabby,0,7,1.0,Aother
0.63,46.37,1.0,Black,0,1,0.0,Aother
0.14,8.55,1.0,Flame Point,0,1,0.0,Aother
0.48,48.78,1.0,Black,13,9,0.0,Aother
0.57,48.98,0.0,White,0,1,1.0,Aother
0.86,49.4,1.0,Orange Tabby,0,7,0.0,Aother
0.8,42.98,3.0,Buff,0,7,2.0,Aother
0.5,49.31,3.0,Blue,18,4,2.0,Aother
0.67,16.95,2.0,White,18,4,1.0,Aother
0.47,37.92,1.0,Brown,0,7,0.0,Aother
0.59,17.39,0.0,Brown Tabby,7,1,1.0,Aother
0.25,30.49,0.0,White,13,9,1.0,Aother
0.26,46.86,0.0,Tricolor,0,7,1.0,Aother
0.92,44.96,0.0,White,0,1,1.0,Aother
0.93,35.51,3.0,Brown,15,4,2.0,Aother
0.92,8.5,0.0,Lynx Point,0,1,1.0,Aother
0.2,36.92,0.0,White,0,7,1.0,Aother
0.69,33.11,0.0,Gray,13,9,1.0,Aother
0.82,36.43,1.0,Chocolate,0,1,0.0,Aother
0.43,10.89,0.0,Tan,7,1,1.0,Aother
0.54,21.68,0.0,Calico,0,1,1.0,Aother
0.29,19.57,0.0,Brown Brindle,0,1,1.0,Aother
0.53,14.0,0.0,Calico,18,4,1.0,Aother
0.76,5.43,2.0,White,13,9,1.0,Aother
0.89,37.14,0.0,Brown,0,7,1.0,Aother
0.29,13.94,3.0,Black,18,4,2.0,Aother
0.37,29.16,1.0,Brown Tabby,0,1,0.0,Aother
0.35,43.83,0.0,Blue,0,1,1.0,Aother
0.21,19.15,2.0,Brown Tabby,13,9,0.0,Aother
0.54,8.6,2.0,Black,13,9,1.0,Aother
0.88,13.0,1.0,White,13,9,0.0,Aother
0.88,19.98,0.0,Tricolor,0,1,1.0,Aother
0.38,22.56,0.0,Black,0,7,1.0,Aother
0.14,10.29,0.0,Black,0,7,1.0,Aother
0.47,40.49,1.0,Brown Tabby,13,9,0.0,Aother
0.05,5.14,1.0,Blue,0,1,0.0,Aother
0.5,33.29,1.0,Buff,0,7,0.0,Aother
0.08,18.56,1.0,Orange Tabby,7,1,0.0,Aother
0.77,32.8,0.0,Calico,0,1,1.0,Aother
0.45,25.82,0.0,Sable,0,7,1.0,Aother
0.44,33.44,0.0,White,13,9,1.0,Aother
0.49,47.62,2.0,Blue,16,9,1.0,Aother
0.11,11.62,1.0,Black,0,1,0.0,Aother
0.3,24.1,2.0,Tan,13,9,0.0,Aother
0.12,12.18,1.0,Tan,0,1,0.0,Aother
0.11,22.46,2.0,Brown,0,7,0.0,Aother
0.14,47.03,1.0,Black,0,7,0.0,Aother
0.36,23.8,2.0,Blue,0,1,1.0,Aother
0.67,17.31,0.0,Black,0,1,1.0,Aother
0.59,18.59,1.0,Brown Tabby,13,9,0.0,Aother
0.18,9.76,1.0,Red,0,1,0.0,Aother
0.04,16.3,1.0,Black,7,1,0.0,Aother
0.92,19.34,1.0,Red,0,1,0.0,Aother
0.9,27.17,2.0,Black,0,7,1.0,Aother
0.54,33.18,1.0,Black,13,9,0.0,Aother
0.74,5.7,1.0,White,0,1,0.0,Aother
0.47,23.08,1.0,Brown,0,1,0.0,Aother
0.87,28.18,3.0,Brown,18,4,2.0,Aother
0.97,10.16,0.0,White,0,7,1.0,Aother
0.03,8.12,1.0,Orange Tabby,0,1,0.0,Aother
0.67,38.54,1.0,Cream Tabby,0,7,0.0,Aother
0.47,27.59,0.0,Brown Tabby,0,1,1.0,Aother
0.04,43.75,0.0,Chocolate,0,1,1.0,Aother
0.77,28.1,3.0,Brown,13,9,2.0,Aother
0.37,32.39,2.0,Orange,13,9,0.0,Aother
0.26,11.36,0.0,Orange Tabby,0,1,1.0,Aother
0.82,17.62,2.0,Brown Tabby,9,2,1.0,Aother
0.3,38.82,0.0,Tan,13,9,1.0,Aother
0.41,12.07,2.0,Brown,13,9,1.0,Aother
0.28,48.69,0.0,Cream,18,4,1.0,Aother
0.59,7.46,2.0,Gray Tabby,17,9,0.0,Aother
0.19,7.66,0.0,Orange Tabby,0,7,1.0,Aother
0.15,35.68,2.0,White,17,9,0.0,Aother
0.73,22.64,1.0,Brown Brindle,0,1,0.0,Aother
0.66,10.9,1.0,Blue,1,4,0.0,Aother
0.09,29.84,3.0,Gray,18,4,2.0,Aother
0.79,11.88,0.0,Black,0,7,1.0,Aother
0.69,15.68,1.0,Brown,0,1,0.0,Aother
0.79,16.52,1.0,Cream,0,7,0.0,Aother
0.89,15.46,0.0,White,0,1,1.0,Aother
0.84,25.78,1.0,Brown,0,1,0.0,Aother
0.13,41.25,0.0,Tricolor,0,1,1.0,Aother
0.13,17.99,1.0,Black,0,7,0.0,Aother
0.69,35.7,1.0,Cream Tabby,13,9,0.0,Aother
0.76,49.08,0.0,Red,7,1,1.0,Aother
0.49,20.53,1.0,Black,0,1,0.0,Aother
0.53,10.98,2.0,Black,0,7,1.0,Aother
0.72,17.39,2.0,Lynx Point,13,9,0.0,Aother
0.49,13.97,0.0,Torbie,0,1,1.0,Aother
0.29,20.8,3.0,Green,0,1,2.0,category0
0.44,47.83,0.0,Fawn,0,7,1.0,Aother
0.81,26.86,1.0,Tan,13,9,0.0,Aother
0.89,6.71,3.0,Gray,13,9,2.0,Aother
0.06,12.24,2.0,Black,13,9,1.0,Aother
0.78,50.0,0.0,Black,0,1,1.0,Aother
0.97,15.54,2.0,Seal Point,16,9,1.0,Aother
0.51,21.82,0.0,White,0,7,1.0,Aother
0.16,45.7,1.0,Tan,0,1,0.0,Aother
0.18,43.36,1.0,Blue,0,1,0.0,Aother
0.88,15.88,1.0,Orange Tabby,16,9,0.0,Aother
0.62,22.03,0.0,Black,0,1,1.0,Aother
0.59,24.79,0.0,Gray,13,9,1.0,Aother
0.41,24.66,1.0,Black Brindle,0,1,0.0,Aother
0.63,39.55,0.0,Blue Tabby,0,1,1.0,Aother
0.17,35.91,0.0,White,7,1,1.0,Aother
0.15,20.73,0.0,Brown Tabby,7,1,1.0,Aother
0.65,39.05,0.0,Calico,7,1,1.0,Aother
0.61,35.54,0.0,White,0,1,1.0,Aother
0.24,38.9,1.0,Red,0,7,0.0,Aother
0.36,40.99,2.0,Black Smoke,13,9,1.0,Aother
0.54,27.09,0.0,Black,0,1,1.0,Aother
0.99,9.11,1.0,Brown,0,1,0.0,Aother
0.82,27.15,0.0,Black,0,1,1.0,Aother
0.27,23.45,0.0,White,0,7,1.0,Aother
0.46,44.9,0.0,Brown,0,1,1.0,Aother
0.35,8.64,1.0,Tricolor,0,1,0.0,Aother
0.64,15.83,1.0,Tan,0,1,0.0,Aother
0.84,29.23,2.0,Black,13,9,0.0,Aother
0.29,18.93,1.0,Chocolate,0,1,0.0,Aother
0.82,5.77,0.0,Brown Tabby,7,1,1.0,Aother
0.39,38.5,2.0,Brown,13,9,1.0,Aother
0.48,16.58,0.0,Tan,18,4,1.0,Aother
0.28,46.19,1.0,Cream Tabby,7,1,0.0,Aother
0.6,44.14,0.0,Brown Brindle,0,1,1.0,Aother
0.62,37.64,1.0,Gold,0,1,0.0,Aother
0.14,16.85,0.0,Orange Tabby,0,7,1.0,Aother
0.73,35.38,2.0,Brown Brindle,0,1,0.0,Aother
0.36,49.68,0.0,White,0,1,1.0,Aother
0.75,31.65,0.0,Tricolor,0,1,1.0,Aother
0.45,15.46,0.0,Black,0,1,1.0,Aother
0.88,26.02,1.0,Tan,0,1,0.0,Aother
0.98,24.15,0.0,Blue,0,1,1.0,Aother
0.67,34.78,3.0,Red,7,1,2.0,category0
0.94,24.84,0.0,Black,7,1,1.0,Aother
0.23,44.85,0.0,Black,0,1,1.0,Aother
0.19,20.7,2.0,Black,0,7,0.0,Aother
0.7,41.55,0.0,Calico,0,1,1.0,Aother
0.06,7.33,1.0,Brown,0,7,0.0,Aother
0.77,31.1,1.0,Brown,0,1,0.0,Aother
0.47,33.76,1.0,Brown,0,1,0.0,Aother
0.89,36.13,2.0,Red,0,7,1.0,Aother
0.24,44.08,2.0,Brown Tabby,0,1,1.0,Aother
0.45,33.83,1.0,Tricolor,0,1,0.0,Aother
0.5,11.06,2.0,Black,18,4,0.0,Aother
0.6,44.86,1.0,Black,0,7,0.0,Aother
0.65,10.61,2.0,Blue,0,7,1.0,Aother
0.66,11.45,1.0,Brown Tabby,0,1,0.0,Aother
0.55,6.45,0.0,Tan,7,1,1.0,Aother
0.2,12.79,0.0,Cream,0,1,1.0,Aother
0.08,11.66,2.0,Black,13,9,1.0,Aother
0.62,46.89,0.0,Blue,0,1,1.0,Aother
0.69,22.05,0.0,Red,7,1,1.0,Aother
0.56,10.55,0.0,Brown,0,1,1.0,Aother
0.63,41.73,0.0,Black,17,9,1.0,Aother
0.75,48.53,1.0,Brown,0,7,0.0,Aother
0.65,15.95,0.0,Black,0,1,1.0,Aother
0.63,36.21,2.0,Black,13,9,1.0,Aother
0.1,38.25,0.0,Tan,0,1,1.0,Aother
0.36,24.65,0.0,Red,0,7,1.0,Aother
0.6,20.23,3.0,Black,0,3,2.0,Aother
0.76,38.62,1.0,Lynx Point,0,1,0.0,Aother
0.32,41.01,1.0,Cream,0,0,0.0,Aother
0.83,17.07,1.0,Tan,0,1,0.0,Aother
0.7,7.09,0.0,White,0,1,1.0,Aother
0.99,19.64,2.0,Cream,13,9,1.0,Aother
0.63,9.36,0.0,Cream,0,7,1.0,Aother
0.7,31.92,0.0,White,7,1,1.0,Aother
0.05,38.39,1.0,Black,0,1,0.0,Aother
0.57,16.17,2.0,Red,13,9,0.0,Aother
0.94,24.06,2.0,Brown Tabby,13,9,1.0,Aother
0.77,32.9,1.0,Brown,0,1,0.0,Aother
0.14,45.35,0.0,White,0,1,1.0,Aother
0.9,9.57,0.0,Sable,13,9,1.0,Aother
0.69,33.32,2.0,White,13,9,0.0,Aother
0.48,8.06,2.0,Black,13,9,0.0,Aother
0.95,31.43,0.0,Black,0,7,1.0,Aother
0.64,14.55,0.0,Orange Tabby,7,1,1.0,Aother
0.07,5.34,1.0,Blue,0,1,0.0,Aother
0.36,7.99,0.0,Brown,13,9,1.0,Aother
0.43,41.21,1.0,Black,0,1,0.0,Aother
0.25,35.6,2.0,Black,11,4,0.0,Aother
0.37,19.74,2.0,Black,13,9,1.0,Aother
0.81,35.3,0.0,Black,0,1,1.0,Aother
0.62,11.86,2.0,Orange Tabby,13,9,1.0,Aother
0.41,47.77,1.0,Brown,0,1,0.0,Aother
0.11,18.3,1.0,Black,7,1,0.0,Aother
0.5,49.8,3.0,Gray,0,3,2.0,Aother
0.17,45.61,2.0,Tan,0,7,1.0,Aother
0.95,16.42,1.0,Black,0,1,0.0,Aother
0.77,13.54,2.0,Tricolor,0,7,0.0,Aother
0.26,28.56,1.0,Tan,0,1,0.0,Aother
0.25,22.35,0.0,Blue Tabby,0,1,1.0,Aother
0.52,12.91,2.0,Black,0,7,1.0,Aother
0.45,27.72,0.0,Blue Cream,13,9,1.0,Aother
0.32,16.11,3.0,Black,13,9,2.0,Aother
0.33,31.49,0.0,Blue,0,1,1.0,Aother
0.79,46.36,2.0,Black,0,1,0.0,Aother
0.78,11.84,1.0,Brown Tabby,7,1,0.0,Aother
0.15,25.48,0.0,White,7,1,1.0,Aother
0.67,35.62,2.0,Tan,13,9,0.0,Aother
0.15,22.53,0.0,Gray Tabby,17,9,1.0,Aother
0.04,48.59,3.0,Black,15,4,2.0,Aother
0.48,20.75,2.0,Blue,13,9,1.0,Aother
0.06,23.03,3.0,White,15,4,2.0,Aother
0.19,41.57,0.0,Brown,0,1,1.0,Aother
0.21,20.23,1.0,White,13,9,0.0,Aother
0.7,36.52,2.0,Black,0,7,1.0,Aother
0.78,15.87,2.0,Black,0,7,1.0,Aother
0.95,10.26,0.0,Black,7,1,1.0,Aother
0.85,38.61,1.0,Seal Point,0,1,0.0,Aother
0.59,41.36,0.0,Calico,0,1,1.0,Aother
0.78,39.44,1.0,Brown,13,9,0.0,Aother
0.98,16.42,1.0,Red,0,1,0.0,Aother
0.79,28.09,1.0,Black,0,1,0.0,Aother
0.16,27.86,2.0,Black,0,1,0.0,Aother
0.71,28.45,2.0,Calico,0,1,1.0,Aother
0.99,7.82,2.0,Black,13,9,0.0,Aother
0.34,36.38,0.0,Brown Tabby,7,1,1.0,Aother
0.15,40.9,3.0,Brown,15,4,2.0,Aother
0.53,41.84,0.0,Brown Brindle,13,9,1.0,Aother
0.73,32.86,0.0,Cream,13,9,1.0,Aother
0.76,6.23,1.0,Black,13,9,0.0,Aother
0.6,18.66,0.0,Brown Tabby,0,1,1.0,Aother
0.83,20.1,2.0,White,0,1,0.0,Aother
0.83,32.89,0.0,Tan,7,1,1.0,Aother
0.51,36.09,1.0,Brown Brindle,0,7,0.0,Aother
0.59,24.6,2.0,Brown Tabby,13,9,1.0,Aother
0.18,36.19,1.0,Blue,0,7,0.0,Aother
0.18,46.09,1.0,Black,7,1,0.0,Aother
0.12,17.39,1.0,Black Smoke,0,1,0.0,Aother
0.85,24.91,2.0,White,0,7,1.0,Aother
0.91,32.76,2.0,Black,13,9,0.0,Aother
0.36,10.18,1.0,Brown Tabby,0,1,0.0,Aother
0.52,26.52,1.0,White,13,9,0.0,Aother
0.64,24.76,0.0,Tortie,0,1,1.0,Aother
0.73,44.25,1.0,Black,13,9,0.0,Aother
0.92,34.34,3.0,Black,16,9,2.0,Aother
0.38,48.79,2.0,Torbie,0,1,1.0,Aother
0.02,37.65,0.0,Black,7,1,1.0,Aother
0.52,18.63,1.0,Tan,0,1,0.0,Aother
0.35,21.64,1.0,Black,7,1,0.0,Aother
0.13,32.27,0.0,Brown,7,1,1.0,Aother
0.53,49.47,2.0,Black,13,9,1.0,Aother
0.44,27.93,2.0,White,13,9,0.0,Aother
0.91,19.87,0.0,Brown Brindle,0,1,1.0,Aother
0.84,14.49,2.0,Apricot,13,9,0.0,Aother
0.76,38.27,0.0,Tan,0,7,1.0,Aother
0.72,5.13,0.0,Brown Tabby,7,1,1.0,Aother
0.2,19.71,0.0,Red,0,7,1.0,Aother
0.25,15.89,1.0,Orange Tabby,13,9,0.0,Aother
0.59,34.07,0.0,Orange Tabby,0,1,1.0,Aother
0.96,41.37,1.0,Black,18,4,0.0,Aother
0.2,44.21,3.0,Gray,18,4,2.0,Aother
0.75,24.68,1.0,Brown,0,1,0.0,Aother
0.52,6.25,1.0,Cream Tabby,0,1,0.0,Aother
0.86,11.56,0.0,Buff,0,1,1.0,Aother
0.07,37.0,0.0,Black,0,1,1.0,Aother
0.57,41.71,0.0,Blue Merle,13,9,1.0,Aother
1.0,5.18,2.0,Black,13,9,1.0,Aother
0.88,13.73,2.0,Gray Tabby,13,9,1.0,Aother
0.42,39.83,2.0,Black,9,2,0.0,Aother
0.45,20.81,1.0,Brown Tabby,0,1,0.0,Aother
0.61,40.66,0.0,White,0,1,1.0,Aother
0.51,19.56,1.0,Black,13,9,0.0,Aother
0.08,17.2,1.0,Brown,0,1,0.0,Aother
0.08,46.86,2.0,Black,13,9,0.0,Aother
0.86,5.62,2.0,Black,18,4,0.0,Aother
0.35,49.67,1.0,Blue,0,7,0.0,Aother
0.1,19.4,1.0,Chocolate,13,9,0.0,Aother
0.16,9.18,0.0,Brown,0,1,1.0,Aother
0.78,30.25,1.0,Brown,0,8,0.0,Aother
0.8,17.98,2.0,Gray,17,9,0.0,Aother
0.91,9.39,0.0,White,0,7,1.0,Aother
0.96,45.64,3.0,White,15,4,2.0,Aother
0.59,17.59,1.0,Brown Tabby,7,1,0.0,Aother
0.77,25.42,0.0,Tan,13,9,1.0,Aother
0.11,43.06,1.0,Black,0,7,0.0,Aother
0.85,20.49,0.0,Black,0,1,1.0,Aother
0.38,18.14,1.0,Brown,0,1,0.0,Aother
0.77,40.87,0.0,Black,0,1,1.0,Aother
0.67,44.73,3.0,Black,15,4,2.0,Aother
0.43,36.12,0.0,Black,13,9,1.0,Aother
0.5,31.13,1.0,Brown Brindle,0,7,0.0,Aother
0.58,21.38,0.0,Tan,0,1,1.0,Aother
0.6,27.16,0.0,White,0,1,1.0,Aother
0.19,49.2,0.0,White,13,9,1.0,Aother
0.01,10.3,1.0,Black Tabby,13,9,0.0,Aother
0.86,43.21,3.0,Gray Tabby,17,9,2.0,Aother
0.67,23.92,2.0,Brown,18,4,1.0,Aother
0.36,15.48,0.0,Tan,0,7,1.0,Aother
0.48,33.3,0.0,Brown,0,1,1.0,Aother
0.47,19.79,2.0,Buff,0,7,0.0,Aother
0.03,40.03,2.0,Tricolor,9,2,1.0,Aother
0.65,26.93,0.0,Red,0,1,1.0,Aother
0.17,30.28,2.0,Yellow,13,9,1.0,Aother
0.5,36.48,1.0,Black,7,1,0.0,Aother
0.9,14.31,1.0,Black,0,7,0.0,Aother
0.92,22.12,0.0,Brown,7,1,1.0,Aother
0.2,38.71,1.0,Brown,7,1,0.0,Aother
0.0,39.44,1.0,White,13,9,0.0,Aother
0.45,10.85,1.0,White,0,1,0.0,Aother
0.46,45.48,0.0,Blue Merle,0,7,1.0,Aother
0.09,23.38,1.0,Tan,0,1,0.0,Aother
0.86,14.83,0.0,Black,0,7,1.0,Aother
0.11,22.6,1.0,Brown Brindle,7,1,0.0,Aother
0.8,40.33,1.0,Black,0,1,0.0,Aother
0.78,42.63,0.0,Black,0,7,1.0,Aother
0.53,28.61,1.0,Chocolate,0,1,0.0,Aother
0.13,16.9,2.0,Cream Tabby,0,1,0.0,Aother
0.83,7.55,1.0,Flame Point,0,1,0.0,Aother
0.58,9.29,1.0,Red,0,7,0.0,Aother
0.74,43.22,2.0,Tan,13,9,1.0,Aother
0.5,29.86,1.0,Brown,0,7,0.0,Aother
0.25,28.58,1.0,Chocolate,0,1,0.0,Aother
0.26,12.2,1.0,Orange Tabby,7,1,0.0,Aother
0.21,16.34,1.0,Black,13,9,0.0,Aother
0.55,23.43,2.0,Brown,13,9,0.0,Aother
0.5,24.14,0.0,Red,0,7,1.0,Aother
0.66,43.83,1.0,Brown,0,7,0.0,Aother
0.1,36.15,1.0,Blue,13,9,0.0,Aother
0.62,33.32,2.0,Red,0,7,0.0,Aother
0.07,23.97,2.0,White,13,9,1.0,Aother
0.02,36.4,0.0,Black,0,7,1.0,Aother
0.32,48.54,1.0,Tricolor,0,1,0.0,Aother
0.4,5.08,0.0,Brown Tabby,0,1,1.0,Aother
0.21,5.9,0.0,White,0,1,1.0,Aother
0.09,14.26,1.0,Lynx Point,0,7,0.0,Aother
1.0,32.41,1.0,Black,0,1,0.0,Aother
0.04,37.09,0.0,Tan,0,1,1.0,Aother
0.67,39.39,3.0,Brown,15,4,2.0,Aother
0.63,20.55,1.0,Apricot,0,1,0.0,Aother
0.53,23.44,3.0,Brown Tabby,18,4,2.0,Aother
