length(m),height(cm),condition,color_type,X1,X2,breed_category,pet_category
0.88,17.027237,2.0,White,18,4,0.0,category0
0.9247279,32.425343,3.0,Brown,0,1,2.0,category0
0.48,8.732596,3.0,Brown,18,4,2.0,category0
0.09,29.988525,2.0,Gray,18,4,0.0,category0
0.41,7.49866,3.0,Black,12,1,2.0,category0
0.15261123,12.352771,3.0,Gray,0,1,2.0,category0
0.9,16.67686,3.0,Black,0,4,2.0,category0
0.41,10.962487,2.0,Red,0,1,1.0,category0
0.77,11.855884,3.0,Gray,18,4,2.0,category0
0.32850045,35.607403,0.0,Tricolor,0,1,1.0,category0
0.97,30.918573,2.0,Gray,7,1,0.0,category0
0.23,35.00619,3.0,Tricolor,0,1,2.0,category0
0.62,13.407649,3.0,Black,18,4,2.0,category0
0.92,44.91698,3.0,Blue,7,1,2.0,category0
0.19,41.305267,3.0,Brown Tabby,18,4,2.0,category0
0.91,29.753721,3.0,Gray,0,1,2.0,category0
0.76,35.05885,2.0,Red,0,1,1.0,category0
0.77,9.729367,2.0,Black,18,4,1.0,category0
0.68,31.274036,3.0,Gray,0,1,2.0,category0
0.87,20.451275,2.0,White,14,4,0.0,category0
0.25710332,21.428658,0.0,Gray,0,1,1.0,category0
0.42,23.404995,3.0,Blue,0,1,2.0,category0
0.15,17.393072,3.0,Black,12,1,2.0,category0
0.42076817,46.673836,2.0,Brown,0,7,0.0,category0
0.65,12.547238,3.0,Buff,0,1,2.0,category0
0.27,13.524027,2.0,Gray,18,4,1.0,category0
0.51,23.71788,2.0,White,0,1,0.0,category0
0.62,46.293346,3.0,White,0,1,2.0,category0
0.27345508,36.148438,3.0,Gray,0,1,2.0,category0
0.8,34.451378,2.0,Blue,0,1,0.0,category0
0.09,5.586006,3.0,Gray,7,1,2.0,category0
0.88,29.957384,2.0,Brown Brindle,7,1,1.0,category0
0.44,44.204624,2.0,Black,0,1,0.0,category0
0.75,49.057644,3.0,Gray,15,4,2.0,category0
0.77,34.742817,3.0,Gray,0,3,2.0,category0
0.31,40.832882,3.0,White,0,1,2.0,category0
0.77,10.437692,2.0,Gray,12,1,1.0,category0
0.47,32.79431,3.0,Black,0,1,2.0,category0
0.77,28.0329,2.0,Black,7,1,0.0,category0
0.69,28.680899,3.0,Gray,0,1,2.0,category0
0.92,41.76559,3.0,White,15,1,2.0,category0
0.83,20.297207,3.0,Red,15,4,2.0,category0
0.09,17.17024,3.0,Black,7,1,2.0,category0
0.2,31.611101,2.0,White,17,9,1.0,category0
0.94021404,33.86265,3.0,Tan,18,4,2.0,category0
0.10972621,35.905193,0.0,Black,0,1,1.0,category0
0.31,29.860518,3.0,Brown Brindle,18,4,2.0,category0
0.32,41.023876,2.0,Black,18,4,1.0,category0
0.98,39.64305,3.0,Black,18,4,2.0,category0
0.4,22.294388,2.0,Brown,0,1,0.0,category0
0.08,7.7028627,3.0,Gray,18,4,2.0,category0
0.98,35.607372,2.0,Lilac Point,0,1,1.0,category0
0.52,21.313808,2.0,Gray,13,9,1.0,category0
0.5064072,47.702232,3.0,Buff,7,1,2.0,category0
0.38,15.591688,2.0,Orange Tabby,0,1,1.0,category0
0.38,21.631166,3.0,White,0,1,2.0,category0
0.76,6.2925916,2.0,White,9,2,0.0,category0
0.3026907,31.159704,2.0,Blue,18,4,0.0,category0
0.16,48.182095,0.0,Gray,0,1,1.0,category0
0.44313216,23.615248,3.0,Tricolor,0,8,2.0,category0
0.57,34.371796,2.0,Brown,0,1,0.0,category0
0.91,14.087569,2.0,White,0,1,1.0,category0
0.48661172,31.684734,0.0,Flame Point,7,1,1.0,category0
0.22,33.42468,3.0,Black,18,4,2.0,category0
0.55,19.565361,2.0,Black,0,7,0.0,category0
0.91,10.556047,2.0,Tortie,0,7,1.0,category0
0.29,33.89366,2.0,Black,7,1,0.0,category0
0.95,44.53714,2.0,White,0,3,0.0,category0
0.25,25.42711,0.0,Red,0,1,1.0,category0
0.75,6.723469,2.0,Black,0,1,0.0,category0
0.13,35.128056,0.0,Gray,0,1,1.0,category0
0.91,25.434986,3.0,Tan,7,1,2.0,category0
0.19,11.16575,1.0,Tricolor,7,1,0.0,category0
0.12,35.581303,2.0,Black,13,9,0.0,category0
0.41,17.278917,3.0,Tan,13,9,2.0,category0
0.85,12.148137,0.0,Black,0,1,1.0,category0
0.6698449,47.762066,2.0,Black,18,4,0.0,category0
0.62,45.33978,3.0,Gray,18,4,2.0,category0
0.48,7.5522532,2.0,White,0,1,0.0,category0
0.54,27.904629,2.0,White,0,4,0.0,category0
0.82,40.786854,0.0,Black,18,4,1.0,category0
0.94,39.174454,2.0,White,0,1,0.0,category0
0.0,22.611074,2.0,Gray,12,1,1.0,category0
0.43,22.087467,3.0,Gray,0,1,2.0,category0
0.81,43.470284,0.0,Tortie,18,4,1.0,category0
0.6827798,30.78883,3.0,Black,17,9,2.0,category0
0.84,34.80231,2.0,Brown Tabby,18,4,1.0,category0
1.0,11.026912,3.0,Gray,7,1,2.0,category0
0.4899616,44.034653,2.0,White,7,1,0.0,category0
0.82,30.067924,2.0,Gray,12,1,1.0,category0
0.57,38.886696,3.0,Brown,18,4,2.0,category0
0.41,7.079358,0.0,Gray,18,4,1.0,category0
0.94,43.74119,2.0,White,0,7,0.0,category0
0.14269152,15.320816,3.0,Gray,15,4,2.0,category0
0.19,38.538204,3.0,Brown,18,4,2.0,category0
0.27,6.1347475,0.0,Gray,7,1,1.0,category0
0.17,20.491999,3.0,White,0,1,2.0,category0
0.89,13.62164,2.0,Tan,0,1,0.0,category0
0.43878168,13.349466,2.0,Tortie,16,9,1.0,category0
0.77445894,39.039566,2.0,Tan,0,1,1.0,category0
0.47,9.263972,0.0,Tricolor,7,1,1.0,category0
0.77,32.11259,2.0,Black,0,7,0.0,category0
0.7428968,30.400455,2.0,Black,0,1,0.0,category0
0.9,31.86519,3.0,Tortie,0,1,2.0,category0
0.33,10.981018,3.0,Black,15,4,2.0,category0
0.97,26.432789,3.0,Black,0,1,2.0,category0
0.63,17.192362,3.0,Gray,18,4,2.0,category0
0.62,6.2131157,2.0,Tricolor,0,1,0.0,category0
0.48,30.807665,3.0,Gray,18,4,2.0,category0
0.53,39.22083,2.0,White,0,1,1.0,category0
0.47,19.340424,3.0,Gray,12,1,2.0,category0
0.79,24.850851,3.0,Gray,18,4,2.0,category0
0.95,25.031124,2.0,White,13,9,0.0,category0
0.95,15.390318,2.0,White,0,1,0.0,category0
0.93,20.193779,3.0,Silver Tabby,13,9,2.0,category0
0.91,30.47248,0.0,Gray,0,1,1.0,category0
0.6,15.123066,2.0,Calico,7,1,1.0,category0
0.57,14.16636,2.0,White,0,1,0.0,category0
0.76,37.312187,2.0,Gray,0,1,0.0,category0
0.28,35.03833,2.0,Black,0,1,1.0,category0
0.59,44.622265,3.0,Brown Brindle,18,4,2.0,category0
0.58,48.255398,2.0,White,6,4,0.0,category0
0.93,37.62322,2.0,Brown Tabby,16,9,1.0,category0
0.57,10.120097,2.0,Brown,0,7,0.0,category0
0.44,18.990412,0.0,Tan,0,1,1.0,category0
0.87021935,40.86287,2.0,White,0,1,1.0,category0
0.21,30.428957,2.0,White,0,1,0.0,category0
0.85,27.201567,3.0,White,0,1,2.0,category0
0.74,40.791504,3.0,White,7,1,2.0,category0
0.88,45.758896,3.0,Black,15,4,2.0,category0
0.08460084,33.42254,3.0,Gray,18,4,2.0,category0
0.83,39.348988,3.0,Gray,18,4,2.0,category0
0.61,47.456203,3.0,Gray,0,0,2.0,category0
0.84,8.17448,2.0,White,0,1,0.0,category0
0.9523348,25.256954,3.0,Black,11,4,2.0,category0
0.653448,42.889034,3.0,Black,18,4,2.0,category0
0.86,18.016176,0.0,Tan,0,1,1.0,category0
0.06853794,10.171421,3.0,Brown,16,9,2.0,category0
0.68,40.81145,3.0,Blue,0,7,2.0,category0
1.0,25.08955,2.0,Black,0,1,1.0,category0
0.6516235,43.014862,0.0,Black,0,1,1.0,category0
0.32,12.932051,3.0,Tricolor,18,4,2.0,category0
0.2,28.794994,1.0,Tricolor,0,1,0.0,category0
0.68750066,32.456425,2.0,Brown,7,1,0.0,category0
0.53,18.885307,1.0,Gray,0,1,0.0,category0
0.65,38.55195,0.0,Tortie,0,8,1.0,category0
0.81,16.46758,2.0,White,0,8,0.0,category0
0.48,6.9479675,3.0,Tortie,13,9,2.0,category0
0.73,46.154217,3.0,White,11,4,2.0,category0
0.96,43.85094,2.0,Yellow,0,1,0.0,category0
0.49,32.947266,2.0,Red,0,3,0.0,category0
0.5503823,7.297565,1.0,Brown Brindle,0,1,0.0,category0
0.84,12.57546,3.0,Red,18,4,2.0,category0
0.44,7.4995494,2.0,Red,0,3,1.0,category0
0.84,29.588032,3.0,White,18,4,2.0,category0
0.4,17.189354,3.0,Yellow,0,1,2.0,category0
0.84,24.917088,3.0,Gray,0,7,2.0,category0
0.53,11.615951,2.0,Black,0,1,0.0,category0
0.93,28.880135,3.0,Brown,0,7,2.0,category0
0.60204136,10.224673,2.0,White,18,4,0.0,category0
0.8,8.168782,2.0,Blue,0,1,0.0,category0
0.9,18.80788,2.0,Buff,0,1,0.0,category0
0.57,33.472935,3.0,Gray,0,1,2.0,category0
0.25243148,6.7279277,3.0,White,0,1,2.0,category0
0.8,40.774624,2.0,Black,18,4,0.0,category0
0.61,21.356775,2.0,Brown,7,1,0.0,category0
0.98,35.98649,2.0,Fawn,0,1,0.0,category0
0.19,34.68287,3.0,Gray,18,4,2.0,category0
0.62,11.368675,3.0,Red,0,1,2.0,category0
0.2,23.35698,0.0,Black,0,1,1.0,category0
0.88,15.371047,3.0,Brown,18,4,2.0,category0
0.47904977,21.204433,0.0,Gray,0,1,1.0,category0
0.94,47.81796,0.0,Black,0,1,1.0,category0
0.27,47.770256,2.0,Black,18,4,0.0,category0
0.34,38.97969,3.0,Black,18,4,2.0,category0
0.67,28.854795,3.0,Red,0,1,2.0,category0
0.75,21.313456,3.0,Black,12,1,2.0,category0
0.96,27.929462,3.0,Blue Tabby,7,1,2.0,category0
0.84,7.672125,3.0,Blue Tabby,0,1,2.0,category0
0.92,43.18407,2.0,Tan,7,1,1.0,category0
0.7944453,26.840635,2.0,Black,0,7,0.0,category0
0.56,24.705065,0.0,White,0,1,1.0,category0
0.93714416,39.92438,3.0,Tan,7,1,2.0,category0
0.8289372,10.476269,2.0,Tricolor,13,9,1.0,category0
0.73,23.313787,3.0,White,7,1,2.0,category0
0.69,35.342342,3.0,Brown,0,1,2.0,category0
0.9,18.819052,1.0,Black,0,1,0.0,category0
0.65,15.213777,2.0,Tricolor,16,9,1.0,category0
0.51,39.115482,3.0,Gray,18,4,2.0,category0
0.5,28.199047,2.0,Tricolor,0,1,0.0,category0
0.71,45.877205,2.0,Gray,17,9,1.0,category0
0.103899375,21.186611,3.0,Gray,18,4,2.0,category0
0.32,8.426441,2.0,Tricolor,0,1,0.0,category0
0.666071,48.95228,3.0,Brown,18,4,2.0,category0
0.7994444,42.72063,0.0,Black,0,1,1.0,category0
0.38,38.895573,3.0,Gray,4,6,2.0,category0
0.88,31.028133,3.0,Tan,13,9,2.0,category0
0.84,8.849849,0.0,Tricolor,7,1,1.0,category0
0.6,8.953337,3.0,Gray,0,7,2.0,category0
0.23,14.486354,2.0,Red,13,9,1.0,category0
0.48,44.60617,2.0,Tricolor,7,1,0.0,category0
0.93,10.998321,2.0,White,0,1,0.0,category0
0.47,40.94534,3.0,Tricolor,0,1,2.0,category0
0.22,15.541562,1.0,Gray,0,1,0.0,category0
0.77,22.059364,3.0,Red,0,1,2.0,category0
0.87,10.228546,2.0,Black,0,1,0.0,category0
0.96,30.90451,2.0,Red,0,1,0.0,category0
0.59,8.763094,3.0,Brown Tabby,7,1,2.0,category0
0.34695253,21.285757,3.0,Tortie,7,1,2.0,category0
0.37,21.928305,3.0,Gray,11,4,2.0,category0
0.83,9.4880905,3.0,Brown,18,4,2.0,category0
0.12,28.414314,3.0,Calico Point,0,1,2.0,category0
0.72,17.255358,2.0,Black,0,1,0.0,category0
0.26,37.801155,2.0,Gray,0,1,0.0,category0
0.76,36.007423,3.0,Gray,18,4,2.0,category0
0.31,44.50947,2.0,Black,0,1,0.0,category0
0.83,7.5769978,3.0,Tan,13,9,2.0,category0
0.7597545,39.852394,2.0,Flame Point,0,1,0.0,category0
0.45,34.03133,3.0,Orange Tabby,0,1,2.0,category0
0.67,10.378513,2.0,Black,7,1,0.0,category0
0.2,23.370775,0.0,Blue Merle,0,1,1.0,category0
0.59,34.747276,3.0,Black,18,4,2.0,category0
0.59,16.970366,2.0,Gray,11,4,1.0,category0
0.95,43.285873,2.0,Brown Brindle,0,1,1.0,category0
0.89,14.825864,2.0,Black,18,4,1.0,category0
0.71,9.382501,2.0,Lilac Point,18,4,0.0,category0
0.92,43.826023,3.0,Tan,13,9,2.0,category0
0.3706961,39.835472,2.0,Tortie,13,9,0.0,category0
0.88,41.886383,2.0,Brown,0,7,0.0,category0
0.889367,18.915497,2.0,Tortie,17,9,1.0,category0
0.87,8.434199,2.0,Gray,13,9,1.0,category0
0.1,10.450541,3.0,Gray,18,4,2.0,category0
0.58,39.491436,2.0,Buff,13,9,1.0,category0
0.11973465,23.358871,2.0,Brown Tabby,7,1,0.0,category0
0.21,7.865704,0.0,Red Tick,13,9,1.0,category0
0.68,35.351147,3.0,Brown Tabby,0,1,2.0,category0
0.7791945,28.464085,3.0,Brown,16,9,2.0,category0
0.7838241,46.940025,2.0,White,0,1,1.0,category0
0.84,20.086325,0.0,White,0,1,1.0,category0
0.96,24.07976,2.0,Black,18,4,1.0,category0
0.95,34.932156,3.0,White,13,9,2.0,category0
0.84,7.2732205,3.0,Gray Tabby,0,1,2.0,category0
0.82,37.048676,3.0,White,0,1,2.0,category0
0.15,10.127642,3.0,Gray,18,4,2.0,category0
0.6,45.28607,2.0,Black,7,1,0.0,category0
0.99,34.39684,2.0,White,13,9,0.0,category0
0.92221797,36.718388,3.0,White,6,4,2.0,category0
0.63,45.110912,0.0,Red,0,1,1.0,category0
0.09,30.7321,3.0,Gray,15,4,2.0,category0
0.77,44.0455,2.0,Black,0,1,0.0,category0
0.96,32.49288,2.0,Blue Smoke,0,1,1.0,category0
0.55,33.01311,0.0,Tan,0,1,1.0,category0
0.92,44.724983,0.0,Brown,0,7,1.0,category0
0.89,31.401237,0.0,White,0,1,1.0,category0
0.27,6.5829887,2.0,White,13,9,0.0,category0
0.8,43.55594,2.0,Blue,7,1,0.0,category0
0.04,18.512304,3.0,Lynx Point,13,9,2.0,category0
0.8,9.630363,3.0,White,13,9,2.0,category0
0.9,39.87877,0.0,Brown,7,1,1.0,category0
0.69,17.468302,2.0,Brown,0,1,0.0,category0
0.44,33.60695,3.0,Brown,15,4,2.0,category0
0.8,22.529577,1.0,White,0,1,0.0,category0
0.03,22.364202,3.0,Black,7,1,2.0,category0
0.36,13.035852,3.0,Gray,18,4,2.0,category0
0.96751803,39.727924,2.0,White,0,7,1.0,category0
0.219493,20.632296,2.0,Black,0,1,1.0,category0
0.67,14.891988,3.0,Red,13,9,2.0,category0
0.63,15.8931,0.0,Tricolor,0,7,1.0,category0
0.69,17.449856,2.0,Red,0,1,1.0,category0
0.87,18.446442,2.0,Orange Tabby,0,1,0.0,category0
0.69461364,24.076868,3.0,Gray,7,1,2.0,category0
0.33,22.122784,3.0,Gray,18,4,2.0,category0
0.16,8.709699,2.0,Gray,18,4,1.0,category0
0.16,19.735138,2.0,Black,18,4,1.0,category0
0.8901686,12.453718,2.0,Black,13,9,1.0,category0
0.25,10.485873,3.0,Tricolor,13,9,2.0,category0
0.11498837,35.497723,2.0,Black,0,7,0.0,category0
0.83,22.698698,3.0,Black,7,1,2.0,category0
0.83,26.446093,2.0,White,0,7,1.0,category0
0.18072166,27.936626,2.0,Orange Tabby,0,7,0.0,category0
0.01,37.96051,3.0,Gray,18,4,2.0,category0
0.93,42.918243,2.0,White,0,1,0.0,category0
0.87,45.476173,0.0,Gray,7,1,1.0,category0
0.62,8.021682,2.0,Gray,18,4,1.0,category0
0.6652618,30.275318,2.0,Brown Tabby,13,9,1.0,category0
0.94,41.868607,2.0,White,0,1,0.0,category0
0.88,24.177313,1.0,Flame Point,0,7,0.0,category0
0.31,34.872482,3.0,Gray,18,4,2.0,category0
0.55,41.427708,0.0,Red,0,1,1.0,category0
0.95,44.95876,2.0,White,0,1,0.0,category0
0.72,7.3691826,2.0,White,13,9,1.0,category0
0.85,11.445536,2.0,Red,0,1,0.0,category0
0.62103957,15.675791,3.0,White,0,7,2.0,category0
0.8,10.702411,2.0,Black,0,7,0.0,category0
0.84446716,42.8406,3.0,Gray,0,3,2.0,category0
0.05,42.55759,3.0,Brown,15,4,2.0,category0
0.75,31.9257,2.0,Orange Tabby,13,9,0.0,category0
0.96,12.481431,2.0,White,0,7,0.0,category0
0.0,27.644602,0.0,Red,7,1,1.0,category0
0.99,36.90847,3.0,Gray,15,4,2.0,category0
0.18,8.475358,2.0,White,0,1,0.0,category0
0.87,43.875355,2.0,Black,0,1,0.0,category0
0.35,42.060493,2.0,Brown Brindle,7,1,0.0,category0
0.92,8.698093,2.0,White,0,7,1.0,category0
0.3623117,43.53783,1.0,Tricolor,0,1,0.0,category0
0.6186929,32.819008,2.0,Black,9,2,1.0,category0
0.7694415,7.4245396,2.0,Brown,0,1,1.0,category0
0.8,20.366423,0.0,Black,0,1,1.0,category0
0.9684232,17.314594,3.0,Gray,6,4,2.0,category0
0.77,46.48196,0.0,Red,7,1,1.0,category0
0.89,23.315037,3.0,Brown,13,9,2.0,category0
0.76,13.603376,3.0,Gray,6,4,2.0,category0
0.82,17.778223,3.0,Brown,0,7,2.0,category0
0.1,42.466206,0.0,Brown,0,1,1.0,category0
0.92,28.30145,3.0,Brown,0,1,2.0,category0
0.71,18.485102,0.0,Gray,0,1,1.0,category0
0.05,22.285868,1.0,Gray,12,1,0.0,category0
0.49,24.326252,3.0,Brown,15,4,2.0,category0
0.07,21.029568,3.0,Black,18,4,2.0,category0
0.4146816,15.575709,2.0,Gray,18,4,1.0,category0
0.9,15.299298,3.0,White,0,1,2.0,category0
0.6375237,38.935005,2.0,Yellow,0,3,0.0,category0
0.84,8.55006,2.0,Black,0,7,0.0,category0
0.65,44.2792,0.0,Black,0,1,1.0,category0
0.02,16.757753,2.0,Gray,15,4,1.0,category0
0.86,7.726963,0.0,Black,0,1,1.0,category0
0.76,38.422604,0.0,Tan,0,1,1.0,category0
0.23,16.189823,3.0,Black,0,1,2.0,category0
0.54,47.89188,2.0,Tortie,12,1,1.0,category0
0.82,17.63242,2.0,Blue,0,1,0.0,category0
0.24,22.706291,1.0,Brown Brindle,7,1,0.0,category0
0.28,7.484057,0.0,Tricolor,0,1,1.0,category0
0.79,6.4406295,3.0,White,13,9,2.0,category0
0.58,43.338074,3.0,Black,0,1,2.0,category0
0.94,28.022953,2.0,White,0,1,0.0,category0
0.96,7.010208,0.0,Brown,0,1,1.0,category0
0.9,21.55887,2.0,Black,0,1,0.0,category0
0.06,27.868073,3.0,Tricolor,7,1,2.0,category0
0.91,45.12966,2.0,Red,0,1,0.0,category0
0.11,14.843475,0.0,Flame Point,18,4,1.0,category0
0.05,9.393247,2.0,Black,0,1,0.0,category0
0.95989424,24.479437,3.0,Gray,18,4,2.0,category0
0.65,37.293594,3.0,White,0,1,2.0,category0
0.97,43.10914,2.0,White,0,1,1.0,category0
0.33,24.512169,3.0,White,0,1,2.0,category0
0.22,30.165545,0.0,Flame Point,7,1,1.0,category0
0.06,10.77519,3.0,Gray,18,4,2.0,category0
0.2822036,25.438118,2.0,Gray,13,9,0.0,category0
0.073172264,29.794973,3.0,Tricolor,18,4,2.0,category0
0.82,35.241814,0.0,Gray,7,1,1.0,category0
0.83,46.812138,3.0,Black,18,4,2.0,category0
0.83,13.93416,0.0,White,0,1,1.0,category0
0.37,23.424122,2.0,Black,13,9,1.0,category0
0.8,10.285265,2.0,Tricolor,18,4,1.0,category0
0.81,17.038969,3.0,Gray,13,9,2.0,category0
0.62,10.138133,2.0,Black,0,8,0.0,category0
0.95,39.974678,2.0,White,0,1,0.0,category0
0.93,35.99936,3.0,Gray,13,9,2.0,category0
0.38,15.138444,1.0,Tan,0,1,0.0,category0
0.48,18.813837,0.0,Black,7,1,1.0,category0
0.83,44.220005,3.0,Black,0,1,2.0,category0
0.58,30.00905,3.0,Tortie,0,1,2.0,category0
0.56,15.916307,0.0,Black,0,7,1.0,category0
0.38,41.20904,3.0,Brown,15,4,2.0,category0
0.73,40.85476,2.0,Black,0,1,0.0,category0
0.99180347,42.816982,2.0,Black,17,9,1.0,category0
0.95,25.76562,2.0,Black,0,1,1.0,category0
0.99,44.940033,2.0,Black,0,1,1.0,category0
0.19,9.318901,2.0,White,0,1,0.0,category0
0.24,35.28262,2.0,Tricolor,0,7,0.0,category0
0.89,6.22939,2.0,White,0,1,1.0,category0
0.48,38.23432,3.0,Brown Brindle,7,1,2.0,category0
0.72,11.596356,2.0,Blue Smoke,17,9,1.0,category0
0.73,44.021725,3.0,Black,13,9,2.0,category0
0.51266026,35.656773,2.0,Buff,0,1,1.0,category0
0.84,35.649014,2.0,White,0,3,0.0,category0
0.78,25.454102,0.0,Gray,0,1,1.0,category0
0.13,21.723288,2.0,Brown,0,1,1.0,category0
0.36,35.496506,3.0,Black,0,1,2.0,category0
0.52124196,26.68515,2.0,Tricolor,0,1,0.0,category0
0.7715113,24.850922,3.0,Brown Brindle,7,1,2.0,category0
0.59,21.089891,2.0,Gray,18,4,1.0,category0
0.05,26.163557,3.0,Gray,0,4,2.0,category0
0.10410076,39.31733,3.0,Black,0,1,2.0,category0
0.35,7.3399243,2.0,Black,0,4,0.0,category0
0.72,41.813553,3.0,Red Tick,0,1,2.0,category0
0.57,12.495671,2.0,Red,12,1,1.0,category0
0.65,42.661373,3.0,Black,18,4,2.0,category0
0.96,10.771498,2.0,Brown Tabby,7,1,0.0,category0
0.7472884,37.06385,2.0,Brown,7,1,0.0,category0
0.82,47.276264,2.0,White,0,3,0.0,category0
0.47,7.8988476,3.0,Blue,18,4,2.0,category0
0.79,21.880598,2.0,Red,0,1,0.0,category0
0.23,8.636312,3.0,White,0,1,2.0,category0
0.77,7.4354825,2.0,Black,9,2,0.0,category0
0.46,22.881874,2.0,White,7,1,0.0,category0
0.8986874,45.54673,2.0,Gray,0,1,1.0,category0
0.8,37.182594,2.0,Tan,0,1,0.0,category0
0.93474495,46.415134,3.0,Tan,0,1,2.0,category0
0.94,33.52351,3.0,Gray,7,1,2.0,category0
0.4930976,36.180145,2.0,White,18,4,0.0,category0
0.41,30.830961,2.0,Gray,7,1,0.0,category0
0.27,21.657536,3.0,Gray,15,4,2.0,category0
0.104000054,15.842795,0.0,Brown Brindle,0,7,1.0,category0
0.65,9.739685,2.0,Gray,0,1,0.0,category0
0.13,13.797496,3.0,Tricolor,15,4,2.0,category0
0.27,36.737156,3.0,Gray,0,3,2.0,category0
0.91,13.820573,1.0,White,0,1,0.0,category0
0.93,10.403204,0.0,White,0,7,1.0,category0
0.69,32.84183,3.0,Gray,0,1,2.0,category0
0.22,26.976534,2.0,Black,7,1,0.0,category0
0.06,25.88902,2.0,Gray,0,7,1.0,category0
0.74,22.35042,3.0,Black,0,7,2.0,category0
0.76566803,32.94152,2.0,White,0,1,0.0,category0
0.95,35.103966,2.0,White,18,4,0.0,category0
0.81,40.19575,3.0,Tan,0,1,2.0,category0
0.13,10.896808,3.0,Brown,0,6,2.0,category0
0.94,36.05119,2.0,Tortie,7,1,1.0,category0
0.87,35.567455,3.0,Brown,15,4,2.0,category0
0.48,5.029954,2.0,Red,13,9,1.0,category0
0.81,22.671812,3.0,Black,0,1,2.0,category0
0.24,39.04907,3.0,Black Tabby,18,4,2.0,category0
0.27,39.586216,3.0,Black,0,1,2.0,category0
0.85,39.791313,2.0,Brown,13,9,0.0,category0
0.11,38.327026,3.0,White,0,7,2.0,category0
0.9156702,20.064562,2.0,Gray,18,4,1.0,category0
0.5216065,17.478937,0.0,Tortie,0,1,1.0,category0
0.5,33.38481,2.0,Gray,18,4,1.0,category0
0.74,30.705801,2.0,Red,0,1,1.0,category0
0.93,18.502544,2.0,Black,13,9,0.0,category0
0.9,37.767914,3.0,Black,0,1,2.0,category0
0.15862235,25.508163,3.0,White,15,4,2.0,category0
0.86,29.589981,2.0,Gray,7,1,1.0,category0
0.92,9.193038,2.0,Black,0,7,0.0,category0
0.79,35.956608,0.0,White,0,1,1.0,category0
0.49,11.4260025,2.0,White,18,4,0.0,category0
0.47,17.282204,2.0,White,0,3,0.0,category0
0.89,6.930686,0.0,Gray,0,1,1.0,category0
0.93,21.17257,2.0,White,0,1,0.0,category0
0.71666986,7.505571,0.0,Tan,0,1,1.0,category0
0.72,42.2839,3.0,Brown,15,4,2.0,category0
0.9,15.719379,2.0,Black,18,4,0.0,category0
0.21149872,31.726854,3.0,White,0,3,2.0,category0
0.83,20.999527,3.0,Black,18,4,2.0,category0
0.91,6.1889305,3.0,Brown Brindle,18,4,2.0,category0
0.32,8.981765,0.0,Red,0,1,1.0,category0
0.66,42.697506,3.0,Tricolor,11,4,2.0,category0
0.73,8.8599415,3.0,Yellow,0,1,2.0,category0
0.61,37.423225,0.0,Fawn,0,1,1.0,category0
0.23213522,36.818604,0.0,White,0,7,1.0,category0
0.45,19.672338,3.0,Gray,0,1,2.0,category0
0.89,17.489624,3.0,White,18,4,2.0,category0
0.75,40.22308,3.0,Black,15,4,2.0,category0
0.38,31.515162,3.0,Black,18,4,2.0,category0
0.7950859,13.517319,1.0,White,0,7,0.0,category0
0.14,32.88107,2.0,Black,0,1,0.0,category0
0.7685663,32.70492,2.0,Black,13,9,0.0,category0
0.78,34.65453,3.0,Gray,0,1,2.0,category0
0.94647807,43.60562,3.0,Brown,7,1,2.0,category0
0.79,43.41682,2.0,Red,9,2,1.0,category0
0.88,7.27397,3.0,Gray,18,4,2.0,category0
0.69,16.618181,0.0,White,0,1,1.0,category0
0.98,20.487501,2.0,Gray,0,7,0.0,category0
0.8,25.38892,2.0,Red,0,1,0.0,category0
0.26,23.576382,2.0,Tricolor,0,1,0.0,category0
0.92,46.52519,3.0,White,0,7,2.0,category0
0.85,23.64781,3.0,Tan,0,7,2.0,category0
0.056780048,19.374754,2.0,Black,7,1,0.0,category0
0.96,45.965664,2.0,Cream Tabby,0,1,0.0,category0
0.83,45.577084,3.0,Tan,0,1,2.0,category0
0.11,33.535133,3.0,Red,0,1,2.0,category0
0.76252574,37.975048,0.0,Gray,0,1,1.0,category0
0.38901377,20.758627,2.0,White,7,1,1.0,category0
0.92,25.959114,2.0,Red,7,1,1.0,category0
0.16804096,17.954424,3.0,Tricolor,7,1,2.0,category0
0.02,27.317335,2.0,Black,12,1,0.0,category0
0.8,44.32073,2.0,Lynx Point,13,9,0.0,category0
0.7115533,41.87561,2.0,White,7,1,0.0,category0
1.0,13.17424,2.0,Tan,0,1,0.0,category0
0.04,6.8563547,0.0,Gray,0,1,1.0,category0
0.82,11.228042,2.0,Black,0,1,1.0,category0
0.87,6.146221,3.0,Gray,0,1,2.0,category0
0.06,40.039036,3.0,Gray,7,1,2.0,category0
0.5,10.921888,3.0,Brown Tabby,18,4,2.0,category0
0.4,37.878284,3.0,Brown,15,4,2.0,category0
0.24,32.725834,3.0,White,7,1,2.0,category0
0.88059175,10.0257435,2.0,Tan,0,1,0.0,category0
0.51,33.83761,1.0,Red,0,1,0.0,category0
0.8660448,13.631156,0.0,Red,0,1,1.0,category0
0.7872572,47.204884,2.0,Black,7,1,1.0,category0
0.79203725,31.852282,2.0,White,0,1,0.0,category0
0.81,38.591293,0.0,Gray,7,1,1.0,category0
0.88,13.331377,3.0,Gray,17,9,2.0,category0
0.78,8.617891,2.0,Buff,7,1,1.0,category0
